"date","state","positive","negative","pending","hospitalizedCurrently","hospitalizedCumulative","inIcuCurrently","inIcuCumulative","onVentilatorCurrently","onVentilatorCumulative","recovered","hash","dateChecked","death","hospitalized","total","totalTestResults","posNeg","fips","deathIncrease","hospitalizedIncrease","negativeIncrease","positiveIncrease","totalTestResultsIncrease","Index","positive_z","negative_z","hosp_z","death_z","total_z","recovered_z"
20200314,"CA",252,916,NA,NA,NA,NA,NA,NA,NA,NA,"bfe38009fc5e230d310f823f106a0947b1a2bce3","2020-03-14T20:00:00Z",5,NA,1168,1168,1168,6,1,0,0,50,50,2128,-0.240389494432568,-0.497439451625646,NA,-0.223844897086722,-0.425403095070808,NA
20200314,"CO",101,610,NA,NA,NA,NA,NA,NA,NA,NA,"8247505b13764c1e92a341ef32b62d362e995ca1","2020-03-14T20:00:00Z",1,NA,711,711,711,8,1,0,86,29,115,2129,-0.248771854337276,-0.50518153209234,NA,-0.2276588628151,-0.433814615986573,NA
20200314,"CT",11,125,NA,NA,NA,NA,NA,NA,NA,NA,"149bffa1dda5d74304599eb67e85167eb9cc7940","2020-03-14T20:00:00Z",NA,NA,136,136,136,9,0,0,26,5,31,2130,-0.253767962889751,-0.517452476622884,NA,NA,-0.444398039458269,NA
20200314,"DC",10,49,10,NA,NA,NA,NA,NA,NA,NA,"8da2326fcb3ada2f8eb58b168fa3cfd71a21ad34","2020-03-14T20:00:00Z",NA,NA,69,59,59,11,0,0,29,0,29,2131,-0.253823475207,-0.519375346281278,NA,NA,-0.445631238367145,NA
20200314,"DE",6,36,32,NA,NA,NA,NA,NA,NA,NA,"ddc0cc501e0b9f023ee1294fe142fcf25fd092b9","2020-03-14T20:00:00Z",NA,NA,74,42,42,10,0,0,6,2,8,2132,-0.254045524475999,-0.51970425819653,NA,NA,-0.445539208597826,NA
20200314,"FL",77,478,221,NA,NA,NA,NA,NA,NA,NA,"96d30f3427bff70e4f87d99ae5c42be36a0034ac","2020-03-14T20:00:00Z",3,NA,776,555,555,12,1,0,0,27,27,2133,-0.250104149951269,-0.508521253077973,NA,-0.225751879950911,-0.432618228985425,NA
20200314,"GA",66,NA,NA,NA,NA,NA,NA,NA,NA,NA,"97be6babd64500d6ebd30859d68fc26fff2e4848","2020-03-14T20:00:00Z",1,NA,66,66,66,13,0,0,0,24,24,2134,-0.250714785441016,NA,NA,-0.2276588628151,-0.445686456228736,NA
20200314,"HI",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b958c9810a3946b62408f0111a12c70f54049101","2020-03-14T20:00:00Z",NA,NA,2,2,2,15,0,0,0,0,0,2135,-0.254267573744998,NA,NA,NA,-0.446864437276021,NA
20200314,"IA",17,83,NA,NA,NA,NA,NA,NA,NA,NA,"e4c108405861a595205e19c9154417a48c5aae91","2020-03-14T20:00:00Z",NA,NA,100,100,100,19,0,0,0,1,1,2136,-0.253434888986252,-0.518515115118312,NA,NA,-0.445060653797367,NA
20200314,"ID",2,174,NA,NA,NA,NA,NA,NA,NA,NA,"952932b75b80cd3991df8a8c7db4f64acce89d58","2020-03-14T20:00:00Z",NA,NA,176,176,176,16,0,0,43,2,45,2137,-0.254267573744998,-0.516212731711551,NA,NA,-0.443661801303716,NA
20200314,"IL",46,316,82,NA,NA,NA,NA,NA,NA,NA,"9ce71ff3b9101f5ced145411c578a9b370c032a8","2020-03-14T20:00:00Z",NA,NA,444,362,362,17,0,0,22,14,36,2138,-0.25182503178601,-0.51262000156034,NA,NA,-0.438729005668213,NA
20200314,"IN",15,74,NA,NA,NA,NA,NA,NA,NA,NA,"14f3f66fde7e3e752f7f5e81e40cb946e7bca3af","2020-03-14T20:00:00Z",0,NA,89,89,89,18,0,0,13,3,16,2139,-0.253545913620752,-0.518742823367333,NA,-0.228612354247195,-0.445263119289869,NA
20200314,"KS",6,93,NA,NA,NA,NA,NA,NA,NA,NA,"278e3c9e3e9f10641ced32dcb4caaa1d4a3b141d","2020-03-14T20:00:00Z",1,NA,99,99,99,20,1,0,0,0,0,2140,-0.254045524475999,-0.518262105952734,NA,-0.2276588628151,-0.44507905975123,NA
20200314,"KY",14,139,NA,NA,NA,NA,NA,NA,NA,NA,"53ea76cd7050bee2da9a57fca2b4538d1926af6d","2020-03-14T20:00:00Z",NA,NA,153,153,153,21,0,0,32,3,35,2141,-0.253601425938001,-0.517098263791074,NA,NA,-0.444085138242584,NA
20200314,"LA",69,109,NA,NA,NA,NA,NA,NA,NA,NA,"c80c2be31c70d2b05d47fb0b55f9297f827690f7","2020-03-14T20:00:00Z",NA,NA,178,178,178,22,0,0,72,33,105,2142,-0.250548248489267,-0.517857291287809,NA,NA,-0.443624989395989,NA
20200314,"MA",138,352,NA,NA,NA,NA,NA,NA,NA,NA,"bdba6fc0046699f5419368f4eb93e84eb0f025c5","2020-03-14T20:00:00Z",NA,NA,490,490,490,25,0,0,260,15,275,2143,-0.246717898599036,-0.511709168564258,NA,NA,-0.437882331790477,NA
20200314,"MD",26,94,NA,NA,NA,NA,NA,NA,NA,NA,"8fefdbf242c49256c9711173cc7a195bdfeaf897","2020-03-14T20:00:00Z",NA,NA,120,120,120,24,0,0,0,9,9,2144,-0.252935278131005,-0.518236805036177,NA,NA,-0.44469253472009,NA
20200314,"ME",3,91,17,NA,NA,NA,NA,NA,NA,NA,"f8e0701ef750fd7833940e085f356967698a709e","2020-03-14T20:00:00Z",NA,NA,111,94,94,23,0,0,0,0,0,2145,-0.254212061427748,-0.51831270778585,NA,NA,-0.444858188304865,NA
20200314,"MI",1196,205,26,NA,NA,NA,NA,NA,NA,NA,"3d48e2414257cbaf0f316c284d283c7c64c15194","2020-03-14T20:00:00Z",NA,NA,1427,1401,1401,26,0,0,72,251,323,2146,-0.187985866948832,-0.515428403298258,NA,NA,-0.420635953020078,NA
20200314,"MN",21,847,NA,NA,NA,NA,NA,NA,NA,NA,"43db9c125581cdb0eaed4688c2bcc3692d524ccd","2020-03-14T20:00:00Z",NA,NA,868,868,868,27,0,0,306,7,313,2147,-0.253212839717253,-0.499185214868136,NA,NA,-0.430924881229953,NA
20200314,"MO",4,90,NA,NA,NA,NA,NA,NA,NA,NA,"5220c08925c1338bbc1ababb24afaf6558a68b9c","2020-03-14T20:00:00Z",0,NA,94,94,94,29,0,0,19,2,21,2148,-0.254156549110499,-0.518338008702408,NA,-0.228612354247195,-0.445171089520549,NA
20200314,"MS",6,84,NA,NA,NA,NA,NA,NA,NA,NA,"262146bdcf966d7bd2b95df77b8c19d904242248","2020-03-14T20:00:00Z",NA,NA,90,90,90,28,0,0,43,2,45,2149,-0.254045524475999,-0.518489814201755,NA,NA,-0.445244713336005,NA
20200314,"MT",5,103,NA,NA,NA,NA,NA,NA,NA,NA,"3b3767d29a7f2c8246d957b64ab51b460e66230c","2020-03-14T20:00:00Z",NA,NA,108,108,108,30,0,0,48,4,52,2150,-0.254101036793249,-0.518009096787156,NA,NA,-0.444913406166456,NA
20200314,"NC",23,137,NA,NA,NA,NA,NA,NA,NA,NA,"1097b4e88ff28fd47bd79effc50736bcc4f98d4d","2020-03-14T20:00:00Z",NA,NA,160,160,160,37,0,0,51,8,59,2151,-0.253101815082754,-0.51714886562419,NA,NA,-0.443956296565537,NA
20200314,"ND",1,54,14,NA,NA,NA,NA,NA,NA,NA,"a52a443da4b61469c6be7d12ad2fe848c421dd0f","2020-03-14T20:00:00Z",0,NA,69,55,55,38,0,0,15,0,15,2152,-0.254323086062248,-0.519248841698489,NA,-0.228612354247195,-0.445631238367145,NA
20200314,"NE",14,80,33,NA,NA,NA,NA,NA,NA,NA,"936f44463ab4c62d7cf30fc400ef265c45f8b3f5","2020-03-14T20:00:00Z",NA,NA,127,94,94,31,0,0,0,1,1,2153,-0.253601425938001,-0.518591017867986,NA,NA,-0.444563693043043,NA
20200314,"NH",7,212,31,NA,NA,NA,NA,NA,NA,NA,"8df5e37a5d8dabbb6fb2821a99d3d0d90b27fc85","2020-03-14T20:00:00Z",NA,NA,250,219,219,33,0,0,118,1,119,2154,-0.25399001215875,-0.515251296882353,NA,NA,-0.442299760717794,NA
20200314,"NJ",50,97,80,NA,NA,NA,NA,NA,NA,NA,"0b8634c5fd4e1160dde841c792bf7c6fc9315232","2020-03-14T20:00:00Z",1,NA,227,147,147,34,0,0,0,0,0,2155,-0.251602982517012,-0.518160902286503,NA,-0.2276588628151,-0.442723097656662,NA
20200314,"NM",10,237,NA,NA,NA,NA,NA,NA,NA,NA,"0085a52176e881bb6ad037e0c30af4f74d9489f9","2020-03-14T20:00:00Z",NA,NA,247,247,247,35,0,0,47,0,47,2156,-0.253823475207,-0.514618773968408,NA,NA,-0.442354978579385,NA
20200314,"NV",20,168,NA,NA,NA,NA,NA,NA,NA,NA,"2e60e44122a1faf4a4351249cef4569aeb6b4a89","2020-03-14T20:00:00Z",NA,NA,188,188,188,32,0,0,0,9,9,2157,-0.253268352034503,-0.516364537210898,NA,NA,-0.44344092985735,NA
20200314,"NY",524,2779,NA,NA,NA,NA,NA,NA,NA,NA,"f28c39ca671c26d022ff2556494ad8767765eb93","2020-03-14T20:00:00Z",NA,NA,3303,3303,3303,36,0,0,0,103,103,2158,-0.225290144140644,-0.450303844078423,NA,NA,-0.386106383571553,NA
20200314,"OH",13,50,159,NA,NA,NA,NA,NA,NA,NA,"fc63d6218734893ad458fb97af8018f3a1ec1ad5","2020-03-14T20:00:00Z",NA,NA,222,63,63,39,0,0,0,0,0,2159,-0.253656938255251,-0.519350045364721,NA,NA,-0.442815127425981,NA
20200314,"OK",4,36,37,NA,NA,NA,NA,NA,NA,NA,"c73b103132566a7e2d3c71510adc6def73b88940","2020-03-14T20:00:00Z",NA,NA,77,40,40,40,0,0,0,1,1,2160,-0.254156549110499,-0.51970425819653,NA,NA,-0.445483990736234,NA
20200314,"OR",30,337,157,NA,NA,NA,NA,NA,NA,NA,"1400911ca9d80be2f8e342c113a1df4d70338602","2020-03-14T20:00:00Z",NA,NA,524,367,367,41,0,0,0,0,0,2161,-0.252713228862006,-0.512088682312626,NA,NA,-0.437256529359107,NA
20200314,"PA",47,205,150,NA,NA,NA,NA,NA,NA,NA,"d18f94522023cea299270dcc1602530f2ddc0dc4","2020-03-14T20:00:00Z",NA,NA,402,252,252,42,0,0,65,6,71,2162,-0.251769519468761,-0.515428403298258,NA,NA,-0.439502055730493,NA
20200314,"RI",20,198,57,NA,NA,NA,NA,NA,NA,NA,"398dbebda7a13f625f8978b5e493f80fa0c06bc4","2020-03-14T20:00:00Z",NA,NA,275,218,218,44,0,0,56,6,62,2163,-0.253268352034503,-0.515605509714163,NA,NA,-0.441839611871198,NA
20200314,"SC",13,110,NA,NA,NA,NA,NA,NA,NA,NA,"f59023a910249b3d8b3511ae10d8f11517a1c519","2020-03-14T20:00:00Z",NA,NA,123,123,123,45,0,0,35,1,36,2164,-0.253656938255251,-0.517831990371251,NA,NA,-0.444637316858499,NA
20200314,"SD",9,182,3,NA,NA,NA,NA,NA,NA,NA,"df4f632f3d3f47fd86232363e123ffd6096af646","2020-03-14T20:00:00Z",NA,NA,194,191,191,46,0,0,109,0,109,2165,-0.25387898752425,-0.516010324379088,NA,NA,-0.443330494134168,NA
20200314,"TN",32,130,NA,NA,NA,NA,NA,NA,NA,NA,"6becf2091344bee8d3a7f0a0a437ccf76ed9dd53","2020-03-14T20:00:00Z",NA,NA,162,162,162,47,0,0,14,6,20,2166,-0.252602204227506,-0.517325972040095,NA,NA,-0.44391948465781,NA
20200314,"TX",51,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8a47a6e610ae58718993de453b89aa3908c67fbd","2020-03-14T20:00:00Z",NA,NA,51,51,51,48,0,0,0,12,12,2167,-0.251547470199762,NA,NA,NA,-0.445962545536694,NA
20200314,"UT",6,131,NA,NA,NA,NA,NA,NA,NA,NA,"577b43eb324c0ae69322cc15f477ca37d5daf36b","2020-03-14T20:00:00Z",NA,NA,137,137,137,49,0,0,0,0,0,2168,-0.254045524475999,-0.517300671123537,NA,NA,-0.444379633504405,NA
20200314,"VA",30,117,NA,NA,NA,NA,NA,NA,NA,NA,"33f505467e5a143bd0ecda4d5622091a48ad3d2e","2020-03-14T20:00:00Z",NA,NA,147,147,147,51,0,0,0,0,0,2169,-0.252713228862006,-0.517654883955347,NA,NA,-0.444195573965767,NA
20200314,"VT",4,227,NA,NA,NA,NA,NA,NA,NA,NA,"570d73d25152c4e93987f89a83b40ff5480a7682","2020-03-14T20:00:00Z",NA,NA,231,231,231,50,0,0,85,2,87,2170,-0.254156549110499,-0.514871783133986,NA,NA,-0.442649473841206,NA
20200314,"WA",793,6001,NA,NA,NA,NA,NA,NA,NA,NA,"61aaef76eeba6df187a9775df949ed7d05f55746","2020-03-14T20:00:00Z",51,NA,6794,6794,6794,53,4,0,1651,100,1751,2171,-0.210357330800469,-0.368784290929119,NA,-0.179984291210363,-0.32185119863296,NA
20200314,"WI",19,169,NA,NA,NA,NA,NA,NA,NA,NA,"8f1ed69b1d5723cbd5b18d1ec332fa4f83bde08a","2020-03-14T20:00:00Z",NA,NA,188,188,188,55,0,0,0,0,0,2172,-0.253323864351753,-0.51633923629434,NA,NA,-0.44344092985735,NA
20200314,"WV",0,26,5,NA,NA,NA,NA,NA,NA,NA,"7e27957cf04398b64db2982ccd580fd5455ffebb","2020-03-14T20:00:00Z",NA,NA,31,26,26,54,0,0,9,0,9,2173,-0.254378598379498,-0.519957267362108,NA,NA,-0.44633066461397,NA
20200314,"WY",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00d1959cf22a0162be10edb9d849b320e1db37e7","2020-03-14T20:00:00Z",NA,NA,2,2,2,56,0,0,0,1,1,2174,-0.254267573744998,NA,NA,NA,-0.446864437276021,NA
20200313,"AK",1,59,NA,NA,NA,NA,NA,NA,NA,NA,"f912dbdc1e4737b9efd9715f5c60bc397601b547","2020-03-13T20:00:00Z",NA,NA,60,60,60,2,0,0,13,1,14,2175,-0.254323086062248,-0.5191223371157,NA,NA,-0.445796891951919,NA
20200313,"AL",1,11,NA,NA,NA,NA,NA,NA,NA,NA,"b9e856f0b5f6b1893dbe080ee99cbebd5723f4f8","2020-03-13T20:00:00Z",NA,NA,12,12,12,1,0,0,1,1,2,2176,-0.254323086062248,-0.520336781110476,NA,NA,-0.446680377737383,NA
20200313,"AR",9,30,22,NA,NA,NA,NA,NA,NA,NA,"a6aff5e9908d4f1a167655d035338e838ba8cdba","2020-03-13T20:00:00Z",NA,NA,61,39,39,5,0,0,6,3,9,2177,-0.25387898752425,-0.519856063695877,NA,NA,-0.445778485998055,NA
20200313,"AZ",9,94,40,NA,NA,NA,NA,NA,NA,NA,"68c52c41afcca5a93045251c1a7e05b086b85767","2020-03-13T20:00:00Z",0,NA,143,103,103,4,0,0,12,0,12,2178,-0.25387898752425,-0.518236805036177,NA,-0.228612354247195,-0.444269197781222,NA
20200313,"CA",202,916,NA,NA,NA,NA,NA,NA,NA,NA,"bb817225b0e56a4c1051b2e6550b5ae85e06487c","2020-03-13T20:00:00Z",4,NA,1118,1118,1118,6,0,0,0,0,0,2179,-0.243165110295054,-0.497439451625646,NA,-0.224798388518816,-0.426323392763998,NA
20200313,"CO",72,524,NA,NA,NA,NA,NA,NA,NA,NA,"f081206fdd232801c4719c7b15f928e95e16c0a4","2020-03-13T20:00:00Z",NA,NA,596,596,596,8,0,0,226,27,253,2180,-0.250381711537518,-0.507357410916313,NA,NA,-0.435931300680912,NA
20200313,"CT",6,99,NA,NA,NA,NA,NA,NA,NA,NA,"682c544537c9fb686f945084a154361a3c8a386f","2020-03-13T20:00:00Z",NA,NA,105,105,105,9,0,0,10,0,10,2181,-0.254045524475999,-0.518110300453387,NA,NA,-0.444968624028047,NA
20200313,"DC",10,20,NA,NA,NA,NA,NA,NA,NA,NA,"47405f5c12651491f7aaeeadcf98a21f5290298e","2020-03-13T20:00:00Z",NA,NA,30,30,30,11,0,0,0,0,0,2182,-0.253823475207,-0.520109072861455,NA,NA,-0.446349070567834,NA
20200313,"DE",4,30,10,NA,NA,NA,NA,NA,NA,NA,"01a39bf98baae6616556fc98432b0eab5ec19d21","2020-03-13T20:00:00Z",NA,NA,44,34,34,10,0,0,7,0,7,2183,-0.254156549110499,-0.519856063695877,NA,NA,-0.44609138721374,NA
20200313,"FL",50,478,221,NA,NA,NA,NA,NA,NA,NA,"e2f015841b99a9056a83e88b541e2f27fe57bdea","2020-03-13T20:00:00Z",2,NA,749,528,528,12,0,0,177,18,195,2184,-0.251602982517012,-0.508521253077973,NA,-0.226705371383006,-0.433115189739748,NA
20200313,"GA",42,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a1b71ddadb4a8d03aab0ae5ee76889c2cdefe5bf","2020-03-13T20:00:00Z",1,NA,42,42,42,13,1,0,0,11,11,2185,-0.252047081055009,NA,NA,-0.2276588628151,-0.446128199121468,NA
20200313,"HI",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d517fed5e44222b8e9ec35423adff6841571d310","2020-03-13T20:00:00Z",NA,NA,2,2,2,15,0,0,0,0,0,2186,-0.254267573744998,NA,NA,NA,-0.446864437276021,NA
20200313,"IA",16,83,29,NA,NA,NA,NA,NA,NA,NA,"9a4dc657b7cf736b9c1a23162cb7bd246891b602","2020-03-13T20:00:00Z",NA,NA,128,99,99,19,0,0,16,2,18,2187,-0.253490401303502,-0.518515115118312,NA,NA,-0.44454528708918,NA
20200313,"ID",0,131,NA,NA,NA,NA,NA,NA,NA,NA,"b1671d598b98d1510491784f4c280a368ba8c39e","2020-03-13T20:00:00Z",NA,NA,131,131,131,16,0,0,38,0,38,2188,-0.254378598379498,-0.517300671123537,NA,NA,-0.444490069227588,NA
20200313,"IL",32,294,92,NA,NA,NA,NA,NA,NA,NA,"3a4c6b2710e412f845b0c387c44def3dba4d011b","2020-03-13T20:00:00Z",NA,NA,418,326,326,17,0,0,28,7,35,2189,-0.252602204227506,-0.513176621724612,NA,NA,-0.439207560468672,NA
20200313,"IN",12,61,NA,NA,NA,NA,NA,NA,NA,NA,"6a95bce7fff18ca959c83513dc8e4b4b8458d719","2020-03-13T20:00:00Z",NA,NA,73,73,73,18,0,0,9,0,9,2190,-0.253712450572501,-0.519071735282585,NA,NA,-0.44555761455169,NA
20200313,"KS",6,93,NA,NA,NA,NA,NA,NA,NA,NA,"8633a26e1f484f8d6832c17efdb6e638ffb3515e","2020-03-13T20:00:00Z",NA,NA,99,99,99,20,0,0,52,2,54,2191,-0.254045524475999,-0.518262105952734,NA,NA,-0.44507905975123,NA
20200313,"KY",11,107,NA,NA,NA,NA,NA,NA,NA,NA,"4d515c6fe8ed706c415382ef87cfa9236ac4e09c","2020-03-13T20:00:00Z",NA,NA,118,118,118,21,0,0,51,3,54,2192,-0.253767962889751,-0.517907893120925,NA,NA,-0.444729346627818,NA
20200313,"LA",36,37,NA,NA,NA,NA,NA,NA,NA,NA,"78393fa814aa0caf1ae4f6056e80e21adf672bf2","2020-03-13T20:00:00Z",NA,NA,73,73,73,22,0,0,0,22,22,2193,-0.252380154958508,-0.519678957279972,NA,NA,-0.44555761455169,NA
20200313,"MA",123,92,NA,NA,NA,NA,NA,NA,NA,NA,"020263557685d33ade8e1849eeb35c2a8a12843a","2020-03-13T20:00:00Z",NA,NA,215,215,215,25,0,0,92,28,120,2194,-0.247550583357782,-0.518287406869292,NA,NA,-0.442943969103027,NA
20200313,"MD",17,94,NA,NA,NA,NA,NA,NA,NA,NA,"32d329849128913476d4a0773fea76a4b3e2b083","2020-03-13T20:00:00Z",NA,NA,111,111,111,24,0,0,0,5,5,2195,-0.253434888986252,-0.518236805036177,NA,NA,-0.444858188304865,NA
20200313,"ME",3,91,17,NA,NA,NA,NA,NA,NA,NA,"8ecdd4f1eb3ad0874071c97b48e3bc8ae16edf37","2020-03-13T20:00:00Z",NA,NA,111,94,94,23,0,0,26,2,28,2196,-0.254212061427748,-0.51831270778585,NA,NA,-0.444858188304865,NA
20200313,"MI",945,133,26,NA,NA,NA,NA,NA,NA,NA,"f532160c7cd2aba3ca450b21c2c4a81099342d44","2020-03-13T20:00:00Z",NA,NA,1104,1078,1078,26,0,0,42,243,285,2197,-0.201919458578512,-0.517250069290421,NA,NA,-0.426581076118092,NA
20200313,"MN",14,541,NA,NA,NA,NA,NA,NA,NA,NA,"094cc2b8f1b021d450e7d7fa08596000fc7f4e05","2020-03-13T20:00:00Z",NA,NA,555,555,555,27,0,0,234,5,239,2198,-0.253601425938001,-0.50692729533483,NA,NA,-0.436685944789329,NA
20200313,"MO",2,71,NA,NA,NA,NA,NA,NA,NA,NA,"4d53392cae812d4039af40a07e38bc5fe77212fb","2020-03-13T20:00:00Z",NA,NA,73,73,73,29,0,0,7,1,8,2199,-0.254267573744998,-0.518818726117006,NA,NA,-0.44555761455169,NA
20200313,"MS",4,41,NA,NA,NA,NA,NA,NA,NA,NA,"9fc8f265d6c9e8b4883399e23c0b0190c2686599","2020-03-13T20:00:00Z",NA,NA,45,45,45,28,0,0,0,3,3,2200,-0.254156549110499,-0.519577753613741,NA,NA,-0.446072981259877,NA
20200313,"MT",1,55,NA,NA,NA,NA,NA,NA,NA,NA,"3190b3a30f1124eebbb4e9bccd677cf22f2ae6c0","2020-03-13T20:00:00Z",NA,NA,56,56,56,30,0,0,21,0,21,2201,-0.254323086062248,-0.519223540781932,NA,NA,-0.445870515767375,NA
20200313,"NC",15,86,NA,NA,NA,NA,NA,NA,NA,NA,"9b22973bdb1a321a3b9cc273f6250675bf95124b","2020-03-13T20:00:00Z",NA,NA,101,101,101,37,0,0,26,3,29,2202,-0.253545913620752,-0.518439212368639,NA,NA,-0.445042247843503,NA
20200313,"ND",1,39,12,NA,NA,NA,NA,NA,NA,NA,"16823997d9c4db1ae19dccaba18481746cfe85cf","2020-03-13T20:00:00Z",0,NA,52,40,40,38,0,0,27,0,27,2203,-0.254323086062248,-0.519628355446857,NA,-0.228612354247195,-0.44594413958283,NA
20200313,"NE",13,80,33,NA,NA,NA,NA,NA,NA,NA,"72bf9214dd1c1c24ce38fd46893604d18cc124f7","2020-03-13T20:00:00Z",NA,NA,126,93,93,31,0,0,0,3,3,2204,-0.253656938255251,-0.518591017867986,NA,NA,-0.444582098996907,NA
20200313,"NH",6,94,21,NA,NA,NA,NA,NA,NA,NA,"ce083d3bb0b226ff0599d533768ad2b62f892b40","2020-03-13T20:00:00Z",NA,NA,121,100,100,33,0,0,0,0,0,2205,-0.254045524475999,-0.518236805036177,NA,NA,-0.444674128766226,NA
20200313,"NJ",50,97,80,NA,NA,NA,NA,NA,NA,NA,"dd9375b158d3020716fe7e1d759d510332c818e3","2020-03-13T20:00:00Z",1,NA,227,147,147,34,0,0,23,20,43,2206,-0.251602982517012,-0.518160902286503,NA,-0.2276588628151,-0.442723097656662,NA
20200313,"NM",10,190,NA,NA,NA,NA,NA,NA,NA,NA,"5e21e22aacd1a08b396a2c457c553776e3c8bedf","2020-03-13T20:00:00Z",NA,NA,200,200,200,35,0,0,35,5,40,2207,-0.253823475207,-0.515807917046626,NA,NA,-0.443220058410985,NA
20200313,"NV",11,168,NA,NA,NA,NA,NA,NA,NA,NA,"5c86c34f504be7bf2a593223447a7f2d5f18877a","2020-03-13T20:00:00Z",NA,NA,179,179,179,32,0,0,0,4,4,2208,-0.253767962889751,-0.516364537210898,NA,NA,-0.443606583442125,NA
20200313,"NY",421,2779,NA,NA,NA,NA,NA,NA,NA,NA,"a0a0e2997c411014ef2cd98b9502387730f585c7","2020-03-13T20:00:00Z",NA,NA,3200,3200,3200,36,0,0,2687,205,2892,2209,-0.231007912817365,-0.450303844078423,NA,NA,-0.388002196819527,NA
20200313,"OH",13,50,159,NA,NA,NA,NA,NA,NA,NA,"fe5ed1e40f012163a6510cabdea90e044e5e56ab","2020-03-13T20:00:00Z",NA,NA,222,63,63,39,0,0,20,8,28,2210,-0.253656938255251,-0.519350045364721,NA,NA,-0.442815127425981,NA
20200313,"OK",3,36,37,NA,NA,NA,NA,NA,NA,NA,"41b22c1ee50041708e574581687a0c4155caa8aa","2020-03-13T20:00:00Z",NA,NA,76,39,39,40,0,0,0,0,0,2211,-0.254212061427748,-0.51970425819653,NA,NA,-0.445502396690098,NA
20200313,"OR",30,337,157,NA,NA,NA,NA,NA,NA,NA,"ee29420a1ee3ce2e33cdf966ecbdfc575d26206b","2020-03-13T20:00:00Z",NA,NA,524,367,367,41,0,0,51,11,62,2212,-0.252713228862006,-0.512088682312626,NA,NA,-0.437256529359107,NA
20200313,"PA",41,140,130,NA,NA,NA,NA,NA,NA,NA,"1b1cf720a3254db83abcb451d397a731f9fdf38a","2020-03-13T20:00:00Z",NA,NA,311,181,181,42,0,0,24,19,43,2213,-0.252102593372259,-0.517072962874517,NA,NA,-0.441176997532101,NA
20200313,"RI",14,142,29,NA,NA,NA,NA,NA,NA,NA,"3b21b07952531010abf6628fe837a9f97fd33797","2020-03-13T20:00:00Z",NA,NA,185,156,156,44,0,0,48,9,57,2214,-0.253601425938001,-0.517022361041401,NA,NA,-0.443496147718942,NA
20200313,"SC",12,75,NA,NA,NA,NA,NA,NA,NA,NA,"89ac68f7349872023eb4ba7e8d49e17e3221b4cc","2020-03-13T20:00:00Z",NA,NA,87,87,87,45,0,0,27,2,29,2215,-0.253712450572501,-0.518717522450775,NA,NA,-0.445299931197596,NA
20200313,"SD",9,73,11,NA,NA,NA,NA,NA,NA,NA,"9a7c944cb0774212146d5eecb0aa11b12de52eb6","2020-03-13T20:00:00Z",NA,NA,93,82,82,46,0,0,46,1,47,2216,-0.25387898752425,-0.518768124283891,NA,NA,-0.445189495474413,NA
20200313,"TN",26,116,NA,NA,NA,NA,NA,NA,NA,NA,"5dd412ea26ef8d20d55a6410d59726087883cd99","2020-03-13T20:00:00Z",NA,NA,142,142,142,47,0,0,37,8,45,2217,-0.252935278131005,-0.517680184871904,NA,NA,-0.444287603735086,NA
20200313,"TX",39,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3964195c15cc0e37c244f112bcbae5789a5c6489","2020-03-13T20:00:00Z",NA,NA,39,39,39,48,0,0,0,16,16,2218,-0.252213618006758,NA,NA,NA,-0.44618341698306,NA
20200313,"UT",6,131,NA,NA,NA,NA,NA,NA,NA,NA,"610050cffa209508ec65a9bf756ef16d617d69c5","2020-03-13T20:00:00Z",NA,NA,137,137,137,49,0,0,0,2,2,2219,-0.254045524475999,-0.517300671123537,NA,NA,-0.444379633504405,NA
20200313,"VA",30,117,NA,NA,NA,NA,NA,NA,NA,NA,"d2ecd673874966076229036999033a3993ffed2b","2020-03-13T20:00:00Z",NA,NA,147,147,147,51,0,0,0,13,13,2220,-0.252713228862006,-0.517654883955347,NA,NA,-0.444195573965767,NA
20200313,"VT",2,142,NA,NA,NA,NA,NA,NA,NA,NA,"a02dcfb55e5f9ed028f6328c61b41408533038c1","2020-03-13T20:00:00Z",NA,NA,144,144,144,50,0,0,45,0,45,2221,-0.254267573744998,-0.517022361041401,NA,NA,-0.444250791827358,NA
20200313,"WA",693,4350,NA,NA,NA,NA,NA,NA,NA,NA,"38fb38dacb778f47453c824aeadb48565a09a9b6","2020-03-13T20:00:00Z",47,NA,5043,5043,5043,53,3,0,1313,150,1463,2222,-0.215908562525441,-0.410556104166084,NA,-0.183798256938742,-0.354080023848508,NA
20200313,"WI",19,169,NA,NA,NA,NA,NA,NA,NA,NA,"3936ef13cd65e7b15ac22d0d981357b9f6dcce8d","2020-03-13T20:00:00Z",NA,NA,188,188,188,55,0,0,85,11,96,2223,-0.253323864351753,-0.51633923629434,NA,NA,-0.44344092985735,NA
